job_id,job_title,company,location,city,state,country,industry,salary,salary_min,salary_max,currency,experience,experience_min,experience_max,employment_type,posting_date,job_description,skills
JOB-000049,Business Analyst,Zenith Analytics,Gurgaon,Gurgaon,Haryana,India,Banking,10 LPA,1015000.0,1538717.0,INR,3-3 years,3.0,,Full-time,2026-02-26,"We are hiring a Business Analyst at Zenith Analytics to join our data team in India. The ideal candidate will have strong experience with Agile, Excel, Power BI, SQL and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Agile,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Agile, Excel, Power BI, SQL, Statistics"
JOB-000050,Data Scientist,CloudBridge Tech,Delhi,Delhi,Delhi,India,Healthcare,22 LPA,2279999.0,3615511.0,INR,6-6 years,6.0,6.0,Internship,2025-11-27,"We are hiring a Data Scientist at CloudBridge Tech to join our data team in India. The ideal candidate will have strong experience with Pandas, Python, Scikit-learn, Statistics and TensorFlow. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Pandas,Python,Scikit-learn is required. If you are passionate about data and want to grow your career, apply today!","Pandas, Python, Scikit-learn, Statistics, TensorFlow"
JOB-000051,Database Administrator,DataPulse Inc,Kochi,Kochi,Kerala,India,Healthcare,13 LPA,1300000.0,2122768.0,INR,2-2 years,2.0,2.0,Full-time,2026-04-12,"We are hiring a Other at DataPulse Inc to join our data team in India. The ideal candidate will have strong experience with Excel, Git, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Excel,Git,Python is required. If you are passionate about data and want to grow your career, apply today!","Excel, Git, Python, SQL"
JOB-000052,Senior Data Scientist,Zenith Analytics,Noida,Noida,Uttar Pradesh,India,,36 LPA,3696000.0,5261495.0,INR,8-10 years,8.0,10.0,Internship,2026-03-25,,"NumPy, Python, Scikit-learn, Statistics, TensorFlow"
JOB-000053,Data Analyst I,FusionWorks,Gurgaon,Gurgaon,Haryana,India,Banking,6 LPA,690000.0,965321.0,INR,1-3 years,1.0,3.0,Full-time,2026-03-16,"We are hiring a Data Analyst at FusionWorks to join our data team in India. The ideal candidate will have strong experience with Excel, Power BI, Python, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Excel,Power BI,Python is required. If you are passionate about data and want to grow your career, apply today!","Excel, Power BI, Python, SQL, Tableau"
JOB-000054,Data Analytics Engineer,CloudBridge Tech,Kolkata,Kolkata,West Bengal,India,Consulting,12 LPA,1264999.0,2020012.0,INR,1-2 years,1.0,2.0,Full-time,2026-06-19,"We are hiring a Analytics Engineer at CloudBridge Tech to join our data team in India. The ideal candidate will have strong experience with Airflow, DBT, Git, Looker, Python, SQL and Snowflake. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Airflow,DBT,Git is required. If you are passionate about data and want to grow your career, apply today!","Airflow, DBT, Git, Looker, Python, SQL, Snowflake"
JOB-000055,Data Analyst I,FusionWorks,Hyderabad,Hyderabad,Telangana,India,E-commerce,8 LPA,869999.0,1405655.0,INR,3-3 years,3.0,3.0,Contract,2025-12-23,"We are hiring a Data Analyst at FusionWorks to join our data team in India. The ideal candidate will have strong experience with Excel, Power BI, Python and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Excel,Power BI,Python is required. If you are passionate about data and want to grow your career, apply today!","Excel, Power BI, Python, Tableau"
JOB-000056,Data Analytics Associate,Zenith Analytics,Delhi,Delhi,Delhi,India,Information Technology,6 LPA,600000.0,1004564.0,INR,Fresher,0.0,0.0,Full-time,2026-07-17,"We are hiring a Data Analyst at Zenith Analytics to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Power BI, Python and SQL. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Power BI, Python, SQL"
JOB-000057,BI Developer,Quantum Data Labs,Delhi,Delhi,Delhi,India,Banking,9 LPA,919999.0,1160360.0,INR,1-4 years,1.0,4.0,Full-time,2026-04-01,"We are hiring a BI Analyst at Quantum Data Labs to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Looker, Power BI, SQL and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Looker is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Looker, Power BI, SQL, Tableau"
JOB-000058,Junior Data Scientist,FusionWorks,Bangalore,Bangalore,Karnataka,India,Information Technology,19 LPA,1920000.0,2578318.0,INR,4-7 years,4.0,7.0,Full-time,2026-03-05,"We are hiring a Data Scientist at FusionWorks to join our data team in India. The ideal candidate will have strong experience with Machine Learning, Pandas and R. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Machine Learning,Pandas,R is required. If you are passionate about data and want to grow your career, apply today!","Machine Learning, Pandas, R"
JOB-000059,Senior Data Scientist,FusionWorks,Hyderabad,Hyderabad,Telangana,India,Healthcare,39 LPA,3947999.0,5724753.0,INR,9-12 years,9.0,12.0,Full-time,2026-04-29,"We are hiring a Data Scientist at FusionWorks to join our data team in India. The ideal candidate will have strong experience with Python, R, SQL and TensorFlow. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Python,R,SQL is required. If you are passionate about data and want to grow your career, apply today!","Python, R, SQL, TensorFlow"
JOB-000060,Business Analyst,AnalyticsHub,Noida,Noida,Uttar Pradesh,India,Consulting,12 LPA,,1835607.0,INR,5-5 years,,5.0,Internship,2025-11-25,"We are hiring a Business Analyst at AnalyticsHub to join our data team in India. The ideal candidate will have strong experience with Agile, Excel, Power BI, SQL and Statistics. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Agile,Excel,Power BI is required. If you are passionate about data and want to grow your career, apply today!","Agile, Excel, Power BI, SQL, Statistics"
JOB-000061,Power BI Developer,DataPulse Inc,Hyderabad,Hyderabad,Telangana,India,Healthcare,10 LPA,1040000.0,1521248.0,INR,2-5 years,2.0,5.0,Full-time,2026-08-13,"We are hiring a BI Analyst at DataPulse Inc to join our data team in India. The ideal candidate will have strong experience with Data Visualization, Excel, Looker, Power BI and Tableau. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with Data Visualization,Excel,Looker is required. If you are passionate about data and want to grow your career, apply today!","Data Visualization, Excel, Looker, Power BI, Tableau"
JOB-000062,Senior Data Engineer,Nexora Data Labs,Kochi,Kochi,Kerala,India,Manufacturing,37 LPA,3730999.0,5019039.0,INR,7-8 years,7.0,8.0,Full-time,2025-12-17,"We are hiring a Data Engineer at Nexora Data Labs to join our data team in India. The ideal candidate will have strong experience with AWS, Airflow, Docker, SQL and Spark. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Airflow,Docker is required. If you are passionate about data and want to grow your career, apply today!","AWS, Airflow, Docker, SQL, Spark"
JOB-000063,Senior Junior Data Engineer,Crestwave Systems,Hyderabad,Hyderabad,Telangana,India,Manufacturing,40 LPA,4004000.0,6107178.0,INR,,8.0,11.0,Internship,2025-12-26,"We are hiring a Data Engineer at Crestwave Systems to join our data team in India. The ideal candidate will have strong experience with AWS, Hadoop, Kafka, PostgreSQL and Python. You will work on business-critical data problems, collaborate with engineering and business teams, and help drive data-informed decisions. Excellent communication skills and a problem-solving mindset are essential. Familiarity with AWS,Hadoop,Kafka is required. If you are passionate about data and want to grow your career, apply today!","AWS, Hadoop, Kafka, PostgreSQL, Python"
